group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 13.0000 1.0000 39.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0942 0.2496 1.9966 0.0906 0.1145 b 0.1530 2.2466 1.3729 1.3645 0.1776 0.2170 0.3892 0.1631 0.2775 0.1633 0.2190 0.3900 0.0000 
main 13.0000 1.0000 33.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0988 0.2497 1.4981 0.0906 0.1145 b 0.2570 1.7481 1.1367 1.1284 0.3546 0.1972 0.1518 0.2497 0.3830 0.1618 0.0000 0.0000 0.0000 
main 13.0000 1.0000 51.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.0953 0.2491 1.2456 0.0906 0.1145 b 0.5080 1.4956 1.4936 1.4852 0.1729 0.3873 0.3032 0.2211 0.1611 0.0000 0.0000 0.0000 0.0000 
main 13.0000 1.0000 31.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.1660 1.7500 1.1421 1.1338 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 13.0000 1.0000 37.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.1530 2.2500 1.3646 1.3563 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 13.0000 1.0000 42.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0907 0.2501 2.2505 0.0906 0.1145 b 0.1850 2.5005 1.3962 1.3879 0.2139 0.3393 0.2417 0.1525 0.2387 0.1665 0.3865 0.3586 0.1529 
main 13.0000 1.0000 56.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0561 0.2502 1.7517 0.0349 0.0588 b 0.1840 2.0017 1.0843 1.0760 0.2141 0.3388 0.1739 0.2252 0.2803 0.2265 0.2929 0.0000 0.0000 
main 13.0000 1.0000 4.0000 5.0000 0.0000 5.0000 4.0000 0.0000 0.0000 0.2500 1.0000 0.0000 0.0000 b 0.2760 1.2500 1.3404 1.3321 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 1.0000 38.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0564 0.2498 1.9981 0.0349 0.0588 b 0.1830 2.2481 1.3209 1.3126 0.2485 0.2207 0.3439 0.2880 0.1651 0.1958 0.2550 0.2811 0.0000 
main 13.0000 1.0000 28.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.3380 1.5000 1.2759 1.2675 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 13.0000 1.0000 12.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0935 0.2505 1.5032 0.0906 0.1145 b 0.1920 1.7532 1.3134 1.3051 0.1737 0.3917 0.2244 0.3349 0.2250 0.1534 0.0000 0.0000 0.0000 
main 13.0000 1.0000 43.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.2420 1.0000 1.4739 1.4656 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 1.0000 59.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0568 0.2495 1.9958 0.0349 0.0588 b 0.1710 2.2458 1.4836 1.4753 0.3093 0.1996 0.2574 0.3429 0.1956 0.2271 0.2749 0.1891 0.0000 
main 13.0000 1.0000 26.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0458 0.2491 0.9966 0.0349 0.0588 b 0.2190 1.2466 1.2422 1.2338 0.2198 0.2517 0.2122 0.3129 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 1.0000 2.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0535 0.2511 0.7534 0.0349 0.0588 b 0.2130 1.0034 1.4192 1.4109 0.2910 0.1903 0.2720 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 1.0000 1.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.3270 1.0000 1.4457 1.4374 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 1.0000 54.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0923 0.2503 1.5015 0.0906 0.1145 b 0.2100 1.7515 1.2856 1.2772 0.3532 0.2217 0.1709 0.2129 0.1653 0.3776 0.0000 0.0000 0.0000 
main 13.0000 1.0000 58.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.1840 2.2500 1.4923 1.4839 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 13.0000 1.0000 57.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.1001 0.2494 1.7461 0.0906 0.1145 b 0.2000 1.9961 1.4501 1.4418 0.1532 0.2365 0.3850 0.1973 0.3963 0.2081 0.1697 0.0000 0.0000 
main 13.0000 1.0000 22.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.3780 1.0000 1.0256 1.0173 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 1.0000 48.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0980 0.2509 1.0036 0.0906 0.1145 b 0.1740 1.2536 1.1452 1.1368 0.2193 0.1504 0.2499 0.3840 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 1.0000 46.0000 5.0000 0.0000 5.0000 4.0000 0.0000 0.0000 0.2500 1.0000 0.0000 0.0000 b 0.1840 1.2500 1.4784 1.4701 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 
