group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 11.0000 1.0000 6.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0911 0.2490 0.9959 0.0906 0.1145 b 0.2290 1.2459 1.4829 1.4745 0.1839 0.3770 0.1838 0.2512 0.0000 0.0000 0.0000 0.0000 0.0000 
main 11.0000 1.0000 56.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0500 0.2493 1.7451 0.0349 0.0588 b 0.1670 1.9951 1.3955 1.3871 0.2266 0.2653 0.2991 0.2674 0.1583 0.3011 0.2274 0.0000 0.0000 
main 11.0000 1.0000 36.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0948 0.2498 1.7488 0.0906 0.1145 b 0.1620 1.9988 1.0162 1.0078 0.1581 0.3935 0.3134 0.1666 0.3155 0.1517 0.2500 0.0000 0.0000 
main 11.0000 1.0000 34.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.1890 2.0000 1.4578 1.4495 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 11.0000 1.0000 18.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0932 0.2495 1.9962 0.0906 0.1145 b 0.1760 2.2462 1.1827 1.1744 0.1588 0.3970 0.2198 0.3916 0.2460 0.2013 0.1742 0.2075 0.0000 
main 11.0000 1.0000 39.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0935 0.2505 2.0036 0.0906 0.1145 b 0.1740 2.2536 1.4932 1.4848 0.1530 0.2020 0.2890 0.3951 0.3558 0.1677 0.2806 0.1603 0.0000 
main 11.0000 1.0000 7.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.1900 1.5000 1.0248 1.0165 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 11.0000 1.0000 22.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.2270 1.0000 1.1227 1.1143 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 11.0000 1.0000 48.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1066 0.2499 0.9995 0.0906 0.1145 b 0.2090 1.2495 1.2208 1.2125 0.2758 0.1608 0.3898 0.1732 0.0000 0.0000 0.0000 0.0000 0.0000 
main 11.0000 1.0000 14.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0473 0.2504 1.7526 0.0349 0.0588 b 0.1600 2.0026 1.2729 1.2645 0.2484 0.3024 0.2030 0.3114 0.2692 0.1870 0.2313 0.0000 0.0000 
main 11.0000 1.0000 52.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.2150 1.7500 1.1864 1.1781 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
