group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 6.0000 1.0000 3.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.0925 0.2500 0.7499 0.0906 0.1145 b 0.4030 0.9999 1.4703 1.4620 0.1779 0.2177 0.3543 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 60.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0924 0.2495 1.9959 0.0906 0.1145 b 0.1850 2.2459 1.0427 1.0344 0.1545 0.3874 0.1562 0.2316 0.1538 0.2798 0.3594 0.2732 0.0000 
main 6.0000 1.0000 15.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0937 0.2503 1.7522 0.0906 0.1145 b 0.1540 2.0022 1.4459 1.4376 0.3938 0.3099 0.1590 0.2499 0.1591 0.3167 0.1638 0.0000 0.0000 
main 6.0000 1.0000 25.0000 5.0000 0.0000 5.0000 4.0000 0.0000 0.0000 0.2500 1.0000 0.0000 0.0000 b 0.1460 1.2500 1.4606 1.4523 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 53.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0522 0.2493 1.4956 0.0349 0.0588 b 0.1350 1.7456 1.2923 1.2840 0.1969 0.2950 0.2190 0.1935 0.2801 0.3112 0.0000 0.0000 0.0000 
main 6.0000 1.0000 54.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.1029 0.2500 1.4997 0.0906 0.1145 b 0.1620 1.7497 1.2928 1.2845 0.2066 0.3803 0.1543 0.2140 0.3786 0.1659 0.0000 0.0000 0.0000 
main 6.0000 1.0000 27.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1018 0.2501 1.0004 0.0906 0.1145 b 0.1760 1.2504 1.0786 1.0703 0.1598 0.3780 0.1772 0.2854 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 47.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0478 0.2495 0.9979 0.0349 0.0588 b 0.1450 1.2479 1.4791 1.4707 0.2004 0.2306 0.3133 0.2536 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 1.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.1790 1.0000 1.3272 1.3189 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 32.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0484 0.2501 1.5005 0.0349 0.0588 b 0.1130 1.7505 1.1921 1.1838 0.2041 0.2648 0.3377 0.2406 0.2106 0.2427 0.0000 0.0000 0.0000 
main 6.0000 1.0000 63.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.1034 0.2500 2.2504 0.0906 0.1145 b 0.1510 2.5004 1.1243 1.1160 0.3942 0.1686 0.2477 0.1616 0.1973 0.1701 0.3636 0.3903 0.1571 
main 6.0000 1.0000 9.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.0940 0.2508 1.2538 0.0906 0.1145 b 0.1790 1.5038 1.4952 1.4869 0.1909 0.2912 0.3962 0.1648 0.2107 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 26.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0548 0.2508 1.0034 0.0349 0.0588 b 0.1950 1.2534 1.4461 1.4378 0.2975 0.2687 0.1715 0.2657 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 39.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0935 0.2505 2.0036 0.0906 0.1145 b 0.1380 2.2536 1.4932 1.4848 0.1530 0.2020 0.2890 0.3951 0.3558 0.1677 0.2806 0.1603 0.0000 
main 6.0000 1.0000 22.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.2220 1.0000 1.0248 1.0165 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 40.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.1740 2.5000 1.1227 1.1143 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 6.0000 1.0000 4.0000 5.0000 0.0000 5.0000 4.0000 0.0000 0.0000 0.2500 1.0000 0.0000 0.0000 b 0.1930 1.2500 1.1813 1.1730 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 2.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0578 0.2484 0.7453 0.0349 0.0588 b 0.1950 0.9953 1.0378 1.0295 0.3065 0.2479 0.1910 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 6.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1066 0.2499 0.9995 0.0906 0.1145 b 0.1720 1.2495 1.2208 1.2125 0.2758 0.1608 0.3898 0.1732 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 23.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0426 0.2492 0.7476 0.0349 0.0588 b 0.1780 0.9976 1.3780 1.3697 0.2497 0.2064 0.2915 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 38.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0537 0.2504 2.0029 0.0349 0.0588 b 0.1110 2.2529 1.0931 1.0847 0.2640 0.1827 0.2620 0.3303 0.2444 0.1834 0.3112 0.2249 0.0000 
main 6.0000 1.0000 5.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0430 0.2497 0.9988 0.0349 0.0588 b 0.1610 1.2488 1.4523 1.4439 0.1956 0.2772 0.2354 0.2906 0.0000 0.0000 0.0000 0.0000 0.0000 
main 6.0000 1.0000 21.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0919 0.2502 2.2521 0.0906 0.1145 b 0.1360 2.5021 1.4174 1.4091 0.2386 0.1718 0.2456 0.1897 0.3498 0.3953 0.1629 0.3467 0.1516 
