group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 8.0000 1.0000 20.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0576 0.2495 2.2451 0.0349 0.0588 b 0.1920 2.4951 1.3500 1.3417 0.2842 0.3110 0.2809 0.1997 0.2541 0.1695 0.2665 0.1648 0.3145 
main 8.0000 1.0000 59.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0523 0.2500 2.0002 0.0349 0.0588 b 0.4310 2.2502 1.0738 1.0654 0.2790 0.2346 0.2745 0.2106 0.3402 0.1993 0.2781 0.1838 0.0000 
main 8.0000 1.0000 55.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.1740 2.0000 1.4465 1.4381 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 8.0000 1.0000 18.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.1004 0.2495 1.9959 0.0906 0.1145 b 0.2010 2.2459 1.4612 1.4528 0.2308 0.1523 0.3628 0.1787 0.3501 0.1724 0.3876 0.1613 0.0000 
main 8.0000 1.0000 30.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.0952 0.2498 1.2490 0.0906 0.1145 b 0.2050 1.4990 1.2687 1.2604 0.1555 0.3929 0.2796 0.2486 0.1724 0.0000 0.0000 0.0000 0.0000 
main 8.0000 1.0000 48.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0907 0.2512 1.0047 0.0906 0.1145 b 0.1820 1.2547 1.3735 1.3652 0.2619 0.1896 0.3753 0.1779 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 1.0000 8.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0455 0.2494 1.2471 0.0349 0.0588 b 0.1600 1.4971 1.1142 1.1058 0.2595 0.1984 0.2556 0.3165 0.2171 0.0000 0.0000 0.0000 0.0000 
main 8.0000 1.0000 31.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.1610 1.7500 1.0990 1.0906 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 8.0000 1.0000 19.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.2070 2.5000 1.4223 1.4139 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 8.0000 1.0000 63.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0907 0.2505 2.2548 0.0906 0.1145 b 0.2120 2.5048 1.3557 1.3474 0.1530 0.2265 0.2945 0.3483 0.3926 0.1811 0.3225 0.1518 0.1846 
