group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
run 2.0000 1.0000 58.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 m 0.1420 2.2500 1.2610 3.5088 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
run 2.0000 1.0000 60.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0941 0.2498 1.9987 0.0906 0.1145 m 0.2140 2.2487 1.0849 3.3240 0.1709 0.3929 0.1868 0.3782 0.2920 0.2341 0.1901 0.1536 0.0000 
run 2.0000 1.0000 9.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.0910 0.2496 1.2482 0.0906 0.1145 m 0.1780 1.4982 1.2931 2.7906 0.3803 0.1916 0.3091 0.1985 0.1687 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 56.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0577 0.2494 1.7457 0.0349 0.0588 m 0.1490 1.9957 1.4444 3.4380 0.2470 0.1777 0.2136 0.2855 0.2018 0.2739 0.3463 0.0000 0.0000 
run 2.0000 1.0000 17.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0514 0.2504 2.0034 0.0349 0.0588 m 0.1600 2.2534 1.4221 3.6624 0.1826 0.3213 0.2179 0.2785 0.2324 0.3094 0.2656 0.1956 0.0000 
run 2.0000 1.0000 30.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.0959 0.2503 1.2513 0.0906 0.1145 m 0.1680 1.5013 1.4169 2.9103 0.3358 0.1541 0.2435 0.3590 0.1589 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 28.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 m 0.1610 1.5000 1.4034 2.8925 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 20.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0537 0.2504 2.2532 0.0349 0.0588 m 0.2640 2.5032 1.4177 3.9123 0.2949 0.2529 0.1805 0.3170 0.1638 0.2236 0.2874 0.2379 0.2953 
run 2.0000 1.0000 44.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0531 0.2494 0.7482 0.0349 0.0588 m 0.1440 0.9982 1.0549 2.0403 0.3042 0.1982 0.2458 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 53.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0582 0.2495 1.4969 0.0349 0.0588 m 0.1600 1.7469 1.4002 3.1393 0.2926 0.2318 0.3331 0.2093 0.1715 0.2587 0.0000 0.0000 0.0000 
run 2.0000 1.0000 35.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0582 0.2494 1.7456 0.0349 0.0588 m 0.1650 1.9956 1.0320 3.0211 0.2273 0.2566 0.2998 0.2170 0.3302 0.1520 0.2627 0.0000 0.0000 
run 2.0000 1.0000 27.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1100 0.2504 1.0017 0.0906 0.1145 m 0.1720 1.2517 1.1272 2.3773 0.1504 0.3780 0.1671 0.3062 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 1.0000 54.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0926 0.2499 1.4994 0.0906 0.1145 m 0.1680 1.7494 1.0801 2.8248 0.3919 0.1618 0.2884 0.1749 0.3030 0.1793 0.0000 0.0000 0.0000 
