group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 10.0000 1.0000 6.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1140 0.2501 1.0006 0.0906 0.1145 b 0.1990 1.2506 1.2596 1.2513 0.1553 0.3713 0.1504 0.3236 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 1.0000 47.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0454 0.2512 1.0048 0.0349 0.0588 b 0.1810 1.2548 1.3003 1.2920 0.2486 0.1923 0.3020 0.2619 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 1.0000 19.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.1230 2.5000 1.4142 1.4059 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 10.0000 1.0000 52.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.1760 1.7500 1.0239 1.0156 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 10.0000 1.0000 60.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0952 0.2506 2.0044 0.0906 0.1145 b 0.1390 2.2544 1.2875 1.2791 0.3026 0.1607 0.2887 0.1565 0.3700 0.1710 0.3781 0.1767 0.0000 
main 10.0000 1.0000 34.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.1890 2.0000 1.1025 1.0942 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 10.0000 1.0000 30.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.1040 0.2498 1.2492 0.0906 0.1145 b 0.1720 1.4992 1.3402 1.3319 0.3356 0.1507 0.3772 0.1521 0.2336 0.0000 0.0000 0.0000 0.0000 
main 10.0000 1.0000 1.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.2560 1.0000 1.0104 1.0021 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 1.0000 20.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0449 0.2498 2.2484 0.0349 0.0588 b 0.1220 2.4984 1.2016 1.1933 0.2571 0.2055 0.3099 0.2270 0.2824 0.1930 0.2956 0.1981 0.2799 
main 10.0000 1.0000 32.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0537 0.2494 1.4961 0.0349 0.0588 b 0.1840 1.7461 1.0682 1.0599 0.3077 0.2352 0.3150 0.2357 0.1722 0.2302 0.0000 0.0000 0.0000 
main 10.0000 1.0000 48.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0927 0.2493 0.9971 0.0906 0.1145 b 0.1650 1.2471 1.0773 1.0690 0.2431 0.1554 0.2221 0.3765 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 1.0000 27.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0932 0.2493 0.9974 0.0906 0.1145 b 0.2980 1.2474 1.1534 1.1450 0.1642 0.3804 0.2434 0.2093 0.0000 0.0000 0.0000 0.0000 0.0000 
